step,lbm_open_boundary_semantics,row_role,step133_mass_damped_candidate,step132_authority_sweep_candidate,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0:0;24:0;47:0,0.0,False,False
25,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.58145830855584,6.023815853414831,6.023815853414831,37.55764245514101,15.625846862792969,0.25,0.005,19.10862922668457,251.5431365966797,43.50697708129883,5.8143463134765625,37.692630767822266,15.625846862792969,0.0017912270268425345,0.0017912270268425345,1.4769231711397879e-05,1.4769231711397879e-05,0.0005,0.5,0.3582454053685069,0,0,0.0,0.001492264331318438,0.0030548693612217903,0.002861157451718447,0.0,0.9949796440639658,2.3750817729809407e-06,0.0,0:43.5814583086;24:0;47:6.02381585341,0.01016033937475012,False,False
50,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.782274850618165,9.606228076103527,9.606228076103527,34.17604677451464,23.566452026367188,0.25,0.005,29.41660499572754,879.6556396484375,43.77075958251953,9.509490013122559,34.26126956939697,23.566452026367188,0.002757734153419733,0.002757734153419733,2.227452932856977e-05,2.227452932856977e-05,0.0005,0.5,0.5515468306839466,0,0,0.0,0.0014993436634540558,0.004938993137329817,0.004576869325288475,0.0,0.9919016796722304,1.9178558091570695e-06,47.63877880951364,0:43.7822748506;24:47.6387788095;47:9.6062280761,0.018930436207055482,False,False
75,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.789325600439675,12.428894443549236,12.428894443549236,31.36043115689044,27.3675537109375,0.25,0.005,34.36004638671875,1686.8455810546875,43.79195022583008,11.812918663024902,31.979031562805176,27.3675537109375,0.0032214438542723656,0.0032214438542723656,2.5867253498290665e-05,2.5867253498290665e-05,0.0005,0.5,0.6442887708544731,0,0,0.0,0.0012430143542587757,0.006396376993507147,0.005929947501901864,0.0,0.9905232699528083,2.7140901633357796e-05,50.34209069332745,0:43.7893256004;24:50.3420906933;47:12.4288944435,0.027086035628986756,False,False
100,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.477916931018626,85.16116375127774,85.16116375127774,-41.683246820259114,5.714452266693115,0.25,0.005,8.430586814880371,2299.375732421875,43.50322723388672,85.466064453125,-41.96283721923828,5.714452266693115,0.0007914735469967127,0.0007914735469967127,5.401183898356976e-06,5.401183898356976e-06,0.0005,0.5,0.15829470939934254,0,0,0.0,0.011829979717731476,0.043391529470682144,0.04037792281166691,0.0,0.9967595016291552,0.0006520597228757613,53.225806882736116,0:43.477916931;24:53.2258068827;47:85.1611637513,0.0208715210024974,False,False
125,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.20311952571903,77.60738018791182,77.60738018791182,-34.40426066219278,-11.245972633361816,0.25,0.005,13.558408737182617,2462.105224609375,43.213653564453125,77.80164337158203,-34.587989807128906,-11.245972633361816,-0.0012707903515547514,0.0012707903515547514,-1.0629464668454602e-05,1.0629464668454602e-05,0.0005,0.5,0.2541580703109503,0,0,0.0,0.005091519560664892,0.03968688100576401,0.036547285963478365,0.0,1.003527710760023,6.73472592744383e-05,72.68646987648037,0:43.2031195257;24:72.6864698765;47:77.6073801879,0.011711619730402668,False,False
150,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.0541778542126,74.4038456975995,74.4038456975995,-31.349667843386896,-19.722381591796875,0.25,0.005,24.54014015197754,2958.042724609375,43.05684280395508,74.49187469482422,-31.43503189086914,-19.722381591796875,-0.002301102038472891,0.002301102038472891,-1.8641192582435906e-05,1.8641192582435906e-05,0.0005,0.5,0.46022040769457817,0,0,0.0,0.0030835671350359917,0.038447484374046326,0.03492011638232357,0.0,1.0069386161906058,3.944557880651996e-05,76.34332265625613,0:43.0541778542;24:76.3433226563;47:74.4038456976,0.0036623782109147583,False,False
175,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,39.98492215473833,67.84761885725206,67.84761885725206,-27.86269670251373,-23.77126121520996,0.25,0.005,29.82980728149414,3650.288818359375,40.31023025512695,68.45941925048828,-28.149188995361328,-23.77126121520996,-0.002797170076519251,0.002797170076519251,-2.246811163786333e-05,2.246811163786333e-05,0.0005,0.5,0.5594340153038502,0,0,0.0,0.0012587261153385043,0.03575284406542778,0.03179418292007275,0.0,1.0084841971361345,3.335583434415041e-05,67.29953464031585,0:39.9849221547;24:67.2995346403;47:67.8476188573,-0.0043247939030526565,False,False
200,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,41.37187699904451,58.531662158910336,58.531662158910336,-17.159785159865827,-22.893585205078125,0.25,0.005,28.978200912475586,4425.19091796875,41.35868453979492,58.752498626708984,-17.393814086914062,-22.893585205078125,-0.0027174081187695265,0.0027174081187695265,-2.163855060643982e-05,2.163855060643982e-05,0.0005,0.5,0.5434816237539053,0,0,0.0,-0.00012158894969616085,0.03153383359313011,0.027429963344026732,0.001890359168241966,1.0084371639447312,1.6868190145246938e-05,60.88533011583345,0:41.371876999;24:60.8853301158;47:58.5316621589,-0.009554311922424494,False,False
225,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,41.43223198548254,55.11417123389587,55.11417123389587,-13.681939248413329,-19.825836181640625,0.25,0.005,25.13786506652832,5086.44091796875,41.426231384277344,55.19862365722656,-13.772392272949219,-19.825836181640625,-0.0023570265620946884,0.0023570265620946884,-1.873897599580232e-05,1.873897599580232e-05,0.0005,0.5,0.4714053124189377,0,0,0.0,0.00018943831673823297,0.03011411987245083,0.02585650921874973,0.0,1.0073420964251845,1.1162678634265409e-05,24.325913489102632,0:41.4322319855;24:24.3259134891;47:55.1141712339,-0.01324144811689309,False,False
250,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,41.58349216892846,14.329099512395114,14.329099512395114,27.254392656533344,-13.30331802368164,0.25,0.005,17.594554901123047,5654.70263671875,41.573646545410156,18.818159103393555,22.7554874420166,-13.30331802368164,-0.0016502278158441186,0.0016502278158441186,-1.2574025276990142e-05,1.2574025276990142e-05,0.0005,0.5,0.3300455631688237,0,0,0.0,-0.009174979291856289,0.011936097405850887,0.006737895062790096,0.166351606805293,1.005010614886401,6.90143410743345e-05,29.500748233935326,0:41.5834921689;24:29.5007482339;47:14.3290995124,-0.014207528860067037,False,False
